Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PROMENADE PEAK,"2,261,100",796.54,"2,839",25-Aug,ZION PROMENADE,New Sale,Strata,74,"30,555",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,930,300",678.13,"2,846",25-Aug,ZION PROMENADE,New Sale,Strata,63,"30,640",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,887,600",667.37,"2,828",25-Aug,ZION PROMENADE,New Sale,Strata,62,"30,445",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,892,400","1,033.34","2,799",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,129",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,879,000",656.6,"2,862",25-Aug,ZION PROMENADE,New Sale,Strata,61,"30,803",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,470,300",527.44,"2,788",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,006",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,936,400",678.13,"2,855",25-Aug,ZION PROMENADE,New Sale,Strata,63,"30,737",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,894,300",667.37,"2,838",25-Aug,ZION PROMENADE,New Sale,Strata,62,"30,553",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,902,700","1,033.34","2,809",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,236",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"3,066,600","1,076.40","2,849",25-Aug,ZION PROMENADE,New Sale,Strata,100,"30,666",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,885,600",656.6,"2,872",25-Aug,ZION PROMENADE,New Sale,Strata,61,"30,911",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,885,600",656.6,"2,872",25-Aug,ZION PROMENADE,New Sale,Strata,61,"30,911",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,475,600",527.44,"2,798",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,114",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,942,500",678.13,"2,864",25-Aug,ZION PROMENADE,New Sale,Strata,63,"30,833",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,901,000",667.37,"2,849",25-Aug,ZION PROMENADE,New Sale,Strata,62,"30,661",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,892,200",656.6,"2,882",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,020",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,892,200",656.6,"2,882",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,020",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,480,900",527.44,"2,808",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,222",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,282,600",796.54,"2,866",25-Aug,ZION PROMENADE,New Sale,Strata,74,"30,846",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,948,600",678.13,"2,873",25-Aug,ZION PROMENADE,New Sale,Strata,63,"30,930",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,907,600",667.37,"2,858",25-Aug,ZION PROMENADE,New Sale,Strata,62,"30,768",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"2,923,400","1,033.34","2,829",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,452",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,11 to 15
PROMENADE PEAK,"1,898,700",656.6,"2,892",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,126",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,486,100",527.44,"2,818",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,329",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,954,700",678.13,"2,882",25-Aug,ZION PROMENADE,New Sale,Strata,63,"31,027",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,933,700","1,033.34","2,839",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,559",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"3,098,900","1,076.40","2,879",25-Aug,ZION PROMENADE,New Sale,Strata,100,"30,989",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,905,300",656.6,"2,902",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,234",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,905,300",656.6,"2,902",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,234",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,491,400",527.44,"2,828",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,437",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,960,800",678.13,"2,891",25-Aug,ZION PROMENADE,New Sale,Strata,63,"31,124",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,921,000",667.37,"2,878",25-Aug,ZION PROMENADE,New Sale,Strata,62,"30,984",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,944,100","1,033.34","2,849",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,668",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,960,200",688.9,"2,845",25-Aug,ZION PROMENADE,New Sale,Strata,64,"30,628",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"3,115,000","1,076.40","2,894",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,150",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,915,200",656.6,"2,917",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,397",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,227,100",764.24,"2,914",25-Aug,ZION PROMENADE,New Sale,Strata,71,"31,368",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,307,700",796.54,"2,897",25-Aug,ZION PROMENADE,New Sale,Strata,74,"31,185",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,969,900",678.13,"2,905",25-Aug,ZION PROMENADE,New Sale,Strata,63,"31,268",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"3,120,400","1,076.40","2,899",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,204",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,918,400",656.6,"2,922",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,449",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,918,400",656.6,"2,922",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,449",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,973,000",678.13,"2,909",25-Aug,ZION PROMENADE,New Sale,Strata,63,"31,317",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,934,300",667.37,"2,898",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,198",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,964,700","1,033.34","2,869",25-Aug,ZION PROMENADE,New Sale,Strata,96,"30,882",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,925,000",656.6,"2,932",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,557",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,925,000",656.6,"2,932",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,557",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"2,318,500",796.54,"2,911",25-Aug,ZION PROMENADE,New Sale,Strata,74,"31,331",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,941,000",667.37,"2,908",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,306",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"3,141,900","1,076.40","2,919",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,419",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,931,600",656.6,"2,942",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,666",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,931,600",656.6,"2,942",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,666",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,512,500",527.44,"2,868",25-Aug,ZION PROMENADE,New Sale,Strata,49,"30,867",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"2,325,600",796.54,"2,920",25-Aug,ZION PROMENADE,New Sale,Strata,74,"31,427",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,947,600",667.37,"2,918",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,413",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"3,158,100","1,076.40","2,934",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,581",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,941,400",656.6,"2,957",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,826",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,941,400",656.6,"2,957",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,826",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"2,257,600",764.24,"2,954",25-Aug,ZION PROMENADE,New Sale,Strata,71,"31,797",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"3,167,700","1,076.40","2,943",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,677",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,947,300",656.6,"2,966",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,923",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,947,300",656.6,"2,966",25-Aug,ZION PROMENADE,New Sale,Strata,61,"31,923",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,963,600",667.37,"2,942",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,671",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"2,000,200",688.9,"2,903",25-Aug,ZION PROMENADE,New Sale,Strata,64,"31,253",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"3,177,400","1,076.40","2,952",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,774",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,953,300",656.6,"2,975",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,021",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,953,300",656.6,"2,975",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,021",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,529,900",527.44,"2,901",25-Aug,ZION PROMENADE,New Sale,Strata,49,"31,222",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"2,350,400",796.54,"2,951",25-Aug,ZION PROMENADE,New Sale,Strata,74,"31,762",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,969,700",667.37,"2,951",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,769",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"3,019,500","1,033.34","2,922",25-Aug,ZION PROMENADE,New Sale,Strata,96,"31,453",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,21 to 25
PROMENADE PEAK,"1,959,200",656.6,"2,984",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,118",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,959,200",656.6,"2,984",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,118",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,975,700",667.37,"2,960",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,866",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"3,196,800","1,076.40","2,970",25-Aug,ZION PROMENADE,New Sale,Strata,100,"31,968",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,965,100",656.6,"2,993",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,215",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,965,100",656.6,"2,993",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,215",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,285,100",764.24,"2,990",25-Aug,ZION PROMENADE,New Sale,Strata,71,"32,185",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,017,100",678.13,"2,974",25-Aug,ZION PROMENADE,New Sale,Strata,63,"32,017",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,981,700",667.37,"2,969",25-Aug,ZION PROMENADE,New Sale,Strata,62,"31,963",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,021,900",688.9,"2,935",25-Aug,ZION PROMENADE,New Sale,Strata,64,"31,592",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,974,000",656.6,"3,006",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,361",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,295,400",764.24,"3,003",25-Aug,ZION PROMENADE,New Sale,Strata,71,"32,330",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,372,700",796.54,"2,979",25-Aug,ZION PROMENADE,New Sale,Strata,74,"32,064",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"2,025,200",678.13,"2,986",25-Aug,ZION PROMENADE,New Sale,Strata,63,"32,146",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,976,900",656.6,"3,011",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,408",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"3,225,800","1,076.40","2,997",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,258",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"1,982,800",656.6,"3,020",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,505",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
PROMENADE PEAK,"3,235,500","1,076.40","3,006",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,355",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"1,988,700",656.6,"3,029",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,602",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"1,988,700",656.6,"3,029",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,602",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,005,700",667.37,"3,005",25-Aug,ZION PROMENADE,New Sale,Strata,62,"32,350",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"3,245,200","1,076.40","3,015",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,452",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"1,994,700",656.6,"3,038",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,700",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"1,994,700",656.6,"3,038",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,700",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,044,200",678.13,"3,014",25-Aug,ZION PROMENADE,New Sale,Strata,63,"32,448",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"3,254,900","1,076.40","3,024",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,549",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,000,600",656.6,"3,047",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,797",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,000,600",656.6,"3,047",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,797",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"3,264,600","1,076.40","3,033",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,646",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,006,500",656.6,"3,056",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,893",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,006,500",656.6,"3,056",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,893",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"3,274,300","1,076.40","3,042",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,743",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,012,400",656.6,"3,065",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,990",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"2,012,400",656.6,"3,065",25-Aug,ZION PROMENADE,New Sale,Strata,61,"32,990",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,31 to 35
PROMENADE PEAK,"3,284,000","1,076.40","3,051",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,840",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,018,300",656.6,"3,074",25-Aug,ZION PROMENADE,New Sale,Strata,61,"33,087",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,018,300",656.6,"3,074",25-Aug,ZION PROMENADE,New Sale,Strata,61,"33,087",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,414,600",785.77,"3,073",25-Aug,ZION PROMENADE,New Sale,Strata,73,"33,077",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,420,500",796.54,"3,039",25-Aug,ZION PROMENADE,New Sale,Strata,74,"32,709",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"3,293,600","1,076.40","3,060",25-Aug,ZION PROMENADE,New Sale,Strata,100,"32,936",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,024,200",656.6,"3,083",25-Aug,ZION PROMENADE,New Sale,Strata,61,"33,184",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
PROMENADE PEAK,"2,024,200",656.6,"3,083",25-Aug,ZION PROMENADE,New Sale,Strata,61,"33,184",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,36 to 40
