Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MIDTOWN MODERN,"1,759,230",635.08,"2,770",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"29,817",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,329,570",473.62,"2,807",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,218",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"4,060,980","1,442.38","2,815",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,134,"30,306",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,377,090",409.03,"3,367",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"36,239",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,709,730",592.02,"2,888",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,55,"31,086",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,342,440",473.62,"2,834",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,510",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,977,030",721.19,"2,741",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"29,508",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,733,490",592.02,"2,928",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,55,"31,518",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,802,790",635.08,"2,839",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"30,556",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,359,270",473.62,"2,870",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,893",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"2,000,790",721.19,"2,774",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"29,863",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,418,670",409.03,"3,468",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"37,333",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,759,230",592.02,"2,972",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,55,"31,986",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,828,530",635.08,"2,879",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"30,992",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,378,080",473.62,"2,910",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,320",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,821,500","1,065.64","2,648",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"28,500",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,001,680","1,065.64","2,817",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"30,320",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,026,530",721.19,"2,810",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"30,247",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,786,950",592.02,"3,018",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,55,"32,490",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,856,250",635.08,"2,923",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"31,462",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,398,870",473.62,"2,954",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,793",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,054,250",721.19,"2,848",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"30,660",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,823,580",592.02,"3,080",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,55,"33,156",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,892,880",635.08,"2,981",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"32,083",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,426,590",473.62,"3,012",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,423",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"4,247,100","1,442.38","2,945",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,134,"31,695",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,076,920","1,065.64","2,887",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"31,080",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,090,880",721.19,"2,899",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"31,207",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,462,230",473.62,"3,087",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"33,233",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,945,250","1,065.64","2,764",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"29,750",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,125,430","1,065.64","2,933",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"31,570",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,132,460",721.19,"2,957",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"31,828",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,541,430",473.62,"3,255",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"35,033",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,231,560",409.03,"3,011",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,409",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,287,000",473.62,"2,717",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,250",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"2,603,700","1,065.64","2,443",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"26,300",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,262,250",409.03,"3,086",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,217",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,236,510",409.03,"3,023",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,540",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,291,950",473.62,"2,728",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,363",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,301,850",473.62,"2,749",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,588",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,272,150",409.03,"3,110",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,478",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,246,410",409.03,"3,047",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,800",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,301,850",473.62,"2,749",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,588",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,311,750",473.62,"2,770",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,813",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"2,618,550","1,065.64","2,457",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"26,450",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,806,750",721.19,"2,505",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"26,966",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,628,550",635.08,"2,564",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"27,603",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"1,222,650",409.03,"2,989",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,175",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,492,820","1,065.64","2,339",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"25,180",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,618,650",635.08,"2,549",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"27,435",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,277,990",904.18,"2,519",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,84,"27,119",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,508,660","1,065.64","2,354",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"25,340",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,301,750",904.18,"2,546",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,84,"27,402",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,532,420","1,065.64","2,376",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"25,580",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,247,400",409.03,"3,050",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,826",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,548,260","1,065.64","2,391",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"25,740",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,255,320",409.03,"3,069",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,035",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,265,220",473.62,"2,671",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"28,755",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,275,120",473.62,"2,692",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"28,980",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,263,240",409.03,"3,088",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,243",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,273,140",473.62,"2,688",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"28,935",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,271,160",409.03,"3,108",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,452",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,281,060",473.62,"2,705",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,115",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,290,960",473.62,"2,726",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,340",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,692,900",635.08,"2,666",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"28,693",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,288,980",473.62,"2,722",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,295",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,298,880",473.62,"2,742",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,520",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,704,780",635.08,"2,684",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"28,895",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,287,000",409.03,"3,146",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,868",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,296,900",473.62,"2,738",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,475",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,306,800",473.62,"2,759",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,700",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,716,660",635.08,"2,703",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"29,096",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,296,900",409.03,"3,171",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,129",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,306,800",473.62,"2,759",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,700",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,316,700",473.62,"2,780",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,925",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"2,651,220","1,065.64","2,488",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"26,780",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,730,520",635.08,"2,725",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"29,331",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"1,306,800",409.03,"3,195",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,389",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,251,360",409.03,"3,059",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,931",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,316,700",473.62,"2,780",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"29,925",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,326,600",473.62,"2,801",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,150",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,744,380",635.08,"2,747",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"29,566",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,316,700",409.03,"3,219",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,650",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,261,260",409.03,"3,084",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,191",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,326,600",473.62,"2,801",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,150",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,758,240",635.08,"2,769",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"29,801",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,331,550",409.03,"3,255",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"35,041",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,276,110",409.03,"3,120",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,582",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,341,450",473.62,"2,832",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,488",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,779,030",635.08,"2,801",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"30,153",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,341,450",409.03,"3,280",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"35,301",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,286,010",409.03,"3,144",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"33,842",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,361,250",473.62,"2,874",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,938",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,911,690",721.19,"2,651",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"28,533",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,792,890",635.08,"2,823",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"30,388",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,297,890",409.03,"3,173",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,155",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,363,230",473.62,"2,878",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"30,983",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,373,130",473.62,"2,899",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,208",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,365,210",409.03,"3,338",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"35,927",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,309,770",409.03,"3,202",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,468",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,375,110",473.62,"2,903",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,253",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,385,010",473.62,"2,924",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,478",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,943,370",721.19,"2,695",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"29,006",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,824,570",635.08,"2,873",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"30,925",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,377,090",409.03,"3,367",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"36,239",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,321,650",409.03,"3,231",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"34,780",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,386,990",473.62,"2,929",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,523",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,840,410",635.08,"2,898",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"31,193",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,390,950",409.03,"3,401",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"36,604",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,335,510",409.03,"3,265",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"35,145",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,400,850",473.62,"2,958",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,838",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,410,750",473.62,"2,979",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,063",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,858,230",635.08,"2,926",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"31,495",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,406,790",409.03,"3,439",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"37,021",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,351,350",409.03,"3,304",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"35,562",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,416,690",473.62,"2,991",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,198",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,426,590",473.62,"3,012",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,423",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,996,830",721.19,"2,769",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"29,803",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,436,490",473.62,"3,033",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,648",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,446,390",473.62,"3,054",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"32,873",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,901,790",635.08,"2,995",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"32,234",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"1,392,930",409.03,"3,405",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,38,"36,656",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,458,270",473.62,"3,079",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"33,143",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,468,170",473.62,"3,100",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"33,368",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,482,030",473.62,"3,129",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"33,683",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,491,930",473.62,"3,150",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"33,908",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,074,050",721.19,"2,876",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,67,"30,956",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,955,250",635.08,"3,079",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"33,140",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,513,710",473.62,"3,196",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,44,"34,403",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"1,991,880",635.08,"3,136",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"33,761",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,029,400","1,065.64","2,843",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,99,"30,600",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,122,560",635.08,"3,342",Mar-21,TAN QUEE LAN STREET,New Sale,Strata,59,"35,976",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE M,"1,801,452",731.95,"2,461",Mar-21,MIDDLE ROAD,New Sale,Strata,68,"26,492",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
THE M,"1,970,000",731.95,"2,691",Mar-21,MIDDLE ROAD,New Sale,Strata,68,"28,971",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
